User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Average,Mean,Mode,Sum,Minimum,Maximum,Count,Median,Rand,Kurt,variations,basic,Standard,Premium,EVEN,Even count,COUNTIFS,Monthly revenue of basic,Monthly revenue of standard,Monthly revenue of Premium
817,Basic,15,29-06-2022,30-06-2023,Spain,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
818,Standard,13,30-06-2022,28-06-2023,United States,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
819,Premium,14,01-07-2022,01-07-2023,Canada,50,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
820,Basic,11,07-07-2022,30-06-2023,United States,43,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
821,Basic,12,13-07-2022,29-06-2023,United States,35,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
822,Basic,11,24-07-2022,29-06-2023,Canada,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
823,Standard,15,29-07-2022,30-06-2023,United Kingdom,30,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
824,Premium,13,31-07-2022,30-06-2023,Australia,47,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
825,Basic,12,09-08-2022,30-06-2023,Germany,30,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
826,Basic,11,18-08-2022,01-07-2023,France,37,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
827,Premium,15,20-08-2022,30-06-2023,Brazil,34,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
828,Standard,15,30-08-2022,30-06-2023,Mexico,33,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
829,Standard,10,01-09-2022,29-06-2023,Spain,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
830,Basic,13,02-09-2022,03-07-2023,Italy,30,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
831,Premium,10,02-09-2022,29-06-2023,Spain,35,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
832,Standard,14,15-09-2022,02-07-2023,Spain,40,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
833,Basic,13,17-09-2022,29-06-2023,United States,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
834,Standard,14,26-09-2022,03-07-2023,Canada,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
835,Premium,12,27-09-2022,29-06-2023,United States,31,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
836,Basic,15,04-10-2022,01-07-2023,United States,28,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
837,Premium,12,06-10-2022,29-06-2023,Canada,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
838,Standard,11,07-10-2022,02-07-2023,United Kingdom,38,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
839,Basic,13,06-10-2022,30-06-2023,Australia,35,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
840,Standard,15,07-10-2022,03-07-2023,Germany,49,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
841,Premium,13,06-10-2022,29-06-2023,France,42,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
842,Basic,14,06-10-2022,02-07-2023,Brazil,37,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
843,Standard,13,04-10-2022,01-07-2023,Mexico,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
844,Premium,10,14-10-2022,02-07-2023,Spain,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
845,Basic,12,19-10-2022,29-06-2023,Italy,49,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
846,Premium,12,21-10-2022,01-07-2023,Spain,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
847,Basic,11,28-10-2022,30-06-2023,Spain,36,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
848,Standard,11,01-11-2022,02-07-2023,United States,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
849,Standard,10,12-11-2022,29-06-2023,Canada,30,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
850,Basic,13,13-11-2022,30-06-2023,United States,51,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
851,Premium,15,09-11-2022,30-06-2023,United States,47,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
852,Basic,12,08-11-2022,01-07-2023,Canada,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
853,Standard,14,06-11-2022,30-06-2023,United Kingdom,39,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
854,Premium,10,07-11-2022,30-06-2023,Australia,49,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
855,Basic,12,02-11-2022,01-07-2023,Germany,33,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
856,Premium,10,06-10-2022,30-06-2023,France,32,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
857,Basic,15,16-09-2022,30-06-2023,Brazil,40,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
858,Standard,14,10-09-2022,30-06-2023,Mexico,40,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
859,Standard,12,04-09-2022,30-06-2023,Spain,51,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
860,Basic,13,26-08-2022,01-07-2023,Italy,50,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
861,Premium,14,14-08-2022,01-07-2023,Spain,50,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
862,Basic,14,12-08-2022,01-07-2023,Spain,47,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
863,Standard,12,10-08-2022,30-06-2023,United States,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
864,Premium,11,10-08-2022,01-07-2023,Canada,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
865,Basic,15,04-08-2022,01-07-2023,United States,36,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
866,Premium,10,05-08-2022,01-07-2023,United States,41,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
867,Basic,13,17-07-2022,30-06-2023,Canada,49,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
868,Standard,12,16-07-2022,01-07-2023,United Kingdom,34,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
869,Standard,15,13-07-2022,01-07-2023,Australia,30,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
870,Basic,13,03-07-2022,02-07-2023,Germany,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
871,Premium,11,24-06-2022,29-06-2023,France,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
872,Basic,14,21-06-2022,01-07-2023,Brazil,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
873,Standard,10,22-06-2022,01-07-2023,Mexico,42,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
874,Premium,10,23-06-2022,02-07-2023,Spain,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
875,Basic,14,26-06-2022,29-06-2023,Italy,28,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
876,Premium,11,27-06-2022,30-06-2023,Spain,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
877,Basic,13,28-06-2022,01-07-2023,Spain,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
878,Standard,13,28-06-2022,02-07-2023,United States,33,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
879,Standard,12,18-06-2022,29-06-2023,Canada,42,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
880,Basic,11,11-06-2022,30-06-2023,United States,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
881,Premium,11,11-06-2022,01-07-2023,United States,31,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
882,Basic,13,12-06-2022,01-07-2023,Canada,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
883,Standard,15,13-06-2022,29-06-2023,United Kingdom,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
884,Premium,11,13-06-2022,29-06-2023,Australia,50,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
885,Basic,11,18-06-2022,02-07-2023,Germany,34,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
886,Premium,15,23-06-2022,30-06-2023,France,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
887,Basic,12,26-06-2022,30-06-2023,Brazil,38,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
888,Standard,13,29-06-2022,29-06-2023,Mexico,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
889,Standard,10,02-07-2022,01-07-2023,Spain,45,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
890,Basic,10,06-07-2022,30-06-2023,Italy,44,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
891,Premium,14,18-07-2022,30-06-2023,Spain,50,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
892,Basic,15,29-07-2022,30-06-2023,Spain,38,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
893,Standard,13,30-07-2022,01-07-2023,United States,42,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
894,Premium,13,03-08-2022,01-07-2023,Canada,50,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
895,Basic,10,15-08-2022,30-06-2023,United States,30,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
896,Basic,10,20-08-2022,01-07-2023,United States,47,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
897,Basic,14,21-08-2022,30-06-2023,Canada,32,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
898,Standard,11,30-08-2022,02-07-2023,United Kingdom,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
899,Premium,15,01-09-2022,29-06-2023,Australia,37,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
900,Basic,14,02-09-2022,03-07-2023,Germany,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
901,Basic,12,04-09-2022,30-06-2023,France,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
902,Premium,12,10-09-2022,02-07-2023,Brazil,28,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
903,Standard,11,25-09-2022,29-06-2023,Mexico,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
904,Standard,12,27-09-2022,03-07-2023,Spain,37,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
905,Basic,13,01-10-2022,30-06-2023,Italy,38,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
906,Premium,13,06-10-2022,02-07-2023,Spain,32,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
907,Standard,15,07-10-2022,30-06-2023,Spain,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
908,Basic,13,08-10-2022,03-07-2023,United States,46,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
909,Standard,14,08-10-2022,01-07-2023,Canada,30,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
910,Premium,10,08-10-2022,03-07-2023,United States,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
911,Basic,13,08-10-2022,29-06-2023,United States,29,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
912,Premium,15,08-10-2022,02-07-2023,Canada,41,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
913,Standard,15,10-10-2022,01-07-2023,United Kingdom,32,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
914,Basic,12,19-10-2022,02-07-2023,Australia,44,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
915,Standard,15,20-10-2022,29-06-2023,Germany,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
916,Premium,12,26-10-2022,01-07-2023,France,50,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
917,Basic,14,29-10-2022,30-06-2023,Brazil,33,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
918,Standard,10,31-10-2022,02-07-2023,Mexico,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
919,Premium,15,11-11-2022,29-06-2023,Spain,40,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
920,Basic,14,09-11-2022,01-07-2023,Italy,34,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
921,Premium,14,09-11-2022,01-07-2023,Spain,27,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
922,Basic,13,07-11-2022,01-07-2023,Spain,34,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
923,Standard,13,08-11-2022,30-06-2023,United States,28,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
924,Standard,14,05-11-2022,01-07-2023,Canada,37,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
925,Basic,10,25-10-2022,01-07-2023,United States,27,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
926,Premium,13,23-10-2022,02-07-2023,United States,33,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
927,Basic,11,20-10-2022,02-07-2023,Canada,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
928,Standard,11,14-10-2022,01-07-2023,United Kingdom,49,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
929,Premium,13,29-08-2022,30-06-2023,Australia,44,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
930,Basic,10,18-08-2022,01-07-2023,Germany,47,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
931,Premium,13,13-08-2022,02-07-2023,France,33,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
932,Basic,11,11-08-2022,02-07-2023,Brazil,37,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
933,Standard,10,11-08-2022,01-07-2023,Mexico,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
934,Standard,11,06-08-2022,01-07-2023,Spain,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
935,Basic,10,07-08-2022,02-07-2023,Italy,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
936,Premium,15,18-07-2022,02-07-2023,Spain,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
937,Basic,10,17-07-2022,30-06-2023,Spain,38,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
938,Standard,14,15-07-2022,02-07-2023,United States,46,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
939,Premium,10,14-07-2022,02-07-2023,Canada,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
940,Basic,12,26-06-2022,03-07-2023,United States,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
941,Premium,10,26-06-2022,29-06-2023,United States,36,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
942,Basic,12,22-06-2022,01-07-2023,Canada,43,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
943,Standard,15,23-06-2022,01-07-2023,United Kingdom,42,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
944,Standard,10,24-06-2022,02-07-2023,Australia,50,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
945,Basic,13,26-06-2022,29-06-2023,Germany,39,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
946,Premium,14,28-06-2022,01-07-2023,France,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
947,Basic,10,29-06-2022,02-07-2023,Brazil,50,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
948,Standard,12,26-06-2022,02-07-2023,Mexico,51,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
949,Premium,14,26-06-2022,30-06-2023,Spain,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
950,Basic,10,20-06-2022,30-06-2023,Italy,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
951,Premium,12,18-06-2022,03-07-2023,Spain,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
952,Basic,10,16-06-2022,01-07-2023,Spain,49,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
953,Standard,10,16-06-2022,30-06-2023,United States,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
954,Standard,13,17-06-2022,30-06-2023,Canada,38,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
955,Basic,15,20-06-2022,02-07-2023,United States,36,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
956,Premium,10,24-06-2022,01-07-2023,United States,42,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
957,Basic,14,27-06-2022,01-07-2023,Canada,50,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
958,Standard,10,02-07-2022,01-07-2023,United Kingdom,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
959,Premium,14,04-07-2022,02-07-2023,Australia,35,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
960,Basic,15,15-07-2022,30-06-2023,Germany,46,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
961,Premium,15,23-07-2022,01-07-2023,France,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
962,Basic,12,29-07-2022,01-07-2023,Brazil,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
963,Standard,13,01-08-2022,01-07-2023,Mexico,51,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
964,Standard,13,12-08-2022,03-07-2023,Spain,45,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
965,Basic,10,14-08-2022,30-06-2023,Italy,46,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
966,Premium,12,16-08-2022,04-07-2023,Spain,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
967,Basic,10,26-08-2022,30-06-2023,Spain,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
968,Standard,13,31-08-2022,03-07-2023,United States,50,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
969,Premium,12,02-09-2022,30-06-2023,Canada,28,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
970,Basic,15,03-09-2022,03-07-2023,United States,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
971,Basic,10,05-09-2022,01-07-2023,United States,36,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
972,Basic,14,10-09-2022,02-07-2023,Canada,37,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
973,Standard,12,17-09-2022,01-07-2023,United Kingdom,36,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
974,Premium,13,28-09-2022,03-07-2023,Australia,31,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
975,Basic,12,02-10-2022,30-06-2023,Germany,36,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
976,Basic,15,05-10-2022,03-07-2023,France,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
977,Premium,11,07-10-2022,30-06-2023,Brazil,45,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
978,Standard,13,08-10-2022,03-07-2023,Mexico,29,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
979,Standard,15,08-10-2022,01-07-2023,Spain,45,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
980,Basic,11,09-10-2022,03-07-2023,Italy,29,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
981,Premium,10,09-10-2022,30-06-2023,Spain,28,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
982,Standard,12,10-10-2022,02-07-2023,Spain,42,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
983,Basic,11,14-10-2022,01-07-2023,United States,36,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
984,Standard,15,16-10-2022,03-07-2023,Canada,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
985,Premium,11,21-10-2022,29-06-2023,United States,36,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
986,Basic,15,25-10-2022,01-07-2023,United States,49,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
987,Premium,11,30-10-2022,01-07-2023,Canada,32,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
988,Standard,12,31-10-2022,02-07-2023,United Kingdom,40,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
989,Basic,12,08-11-2022,01-07-2023,Australia,34,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
990,Standard,15,09-11-2022,01-07-2023,Germany,35,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
991,Premium,11,07-11-2022,01-07-2023,France,44,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
992,Basic,13,08-11-2022,03-07-2023,Brazil,47,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
993,Standard,14,08-11-2022,03-07-2023,Mexico,33,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
994,Premium,11,31-10-2022,02-07-2023,Spain,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
995,Basic,14,28-10-2022,01-07-2023,Italy,42,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
996,Premium,15,25-10-2022,02-07-2023,Spain,46,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
997,Basic,14,18-10-2022,02-07-2023,Spain,51,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
998,Standard,15,25-09-2022,02-07-2023,United States,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
999,Standard,10,26-08-2022,01-07-2023,Canada,50,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1000,Basic,10,20-08-2022,02-07-2023,United States,49,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1001,Premium,12,12-08-2022,03-07-2023,United States,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1002,Basic,13,12-08-2022,03-07-2023,Canada,38,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1003,Standard,13,11-08-2022,01-07-2023,United Kingdom,46,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1004,Premium,14,11-08-2022,02-07-2023,Australia,42,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1005,Basic,12,10-08-2022,02-07-2023,Germany,46,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1006,Premium,10,31-07-2022,03-07-2023,France,51,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1007,Basic,12,17-07-2022,30-06-2023,Brazil,35,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1008,Standard,10,15-07-2022,02-07-2023,Mexico,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1009,Standard,14,05-07-2022,02-07-2023,Spain,31,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1010,Basic,12,01-07-2022,03-07-2023,Italy,36,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1011,Premium,15,01-07-2022,30-06-2023,Spain,28,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1012,Basic,15,26-06-2022,01-07-2023,Spain,29,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1013,Standard,12,27-06-2022,02-07-2023,United States,42,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1014,Premium,10,28-06-2022,02-07-2023,Canada,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1015,Basic,12,28-06-2022,30-06-2023,United States,32,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1016,Premium,10,29-06-2022,01-07-2023,United States,43,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1017,Basic,10,26-06-2022,02-07-2023,Canada,29,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1018,Standard,13,26-06-2022,02-07-2023,United Kingdom,35,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1019,Standard,14,24-06-2022,30-06-2023,Australia,27,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1020,Basic,13,21-06-2022,01-07-2023,Germany,38,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1021,Premium,13,22-06-2022,03-07-2023,France,33,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1022,Basic,11,18-06-2022,02-07-2023,Brazil,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1023,Standard,10,18-06-2022,02-07-2023,Mexico,51,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
1024,Premium,10,20-06-2022,01-07-2023,Spain,40,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1025,Basic,13,23-06-2022,03-07-2023,Italy,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
1026,Premium,10,26-06-2022,01-07-2023,Spain,46,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
